Unnamed: 0,Rain(mm),PET1(mm/h),Water Potential (MPa),Soil moisture (cm3/cm3),Corrected Total(cm/h),Total Flow(cm3/h)
2021-06-08 08:00:00,0.0,6.542126179807607e-07,-0.44,0.209,0.5040055787309695,61.40348506769782
2021-06-08 08:30:00,0.0,5.350894891221844e-07,-0.61,0.209,0.5264182900175497,64.13404726956335
2021-06-08 09:00:00,0.0,0.0486191740932065,-0.65,0.208,0.4261433304891462,51.91745237478152
2021-06-08 09:30:00,0.0,0.0486726206953639,-0.72,0.208,1.0664785249139013,129.930105822353
2021-06-08 10:00:00,0.0,0.1382402394570357,-0.84,0.208,1.6559739353709753,201.74889942503012
2021-06-08 10:30:00,0.0,0.1379660774883314,-0.84,0.208,2.0358180124943486,248.025669171161
2021-06-08 11:00:00,0.0,0.3721025476826201,-0.94,0.206,2.490445304202301,303.4133499743097
2021-06-08 11:30:00,0.0,0.372272393794644,-1.0,0.206,3.472867064382228,423.1027391935304
2021-06-08 12:00:00,0.0,0.4204952233763544,-0.98,0.205,3.3600924382759305,409.3632978810571
2021-06-08 12:30:00,0.0,0.4184531061803089,-0.96,0.205,3.310258747084564,403.2920112880754
2021-06-08 13:00:00,0.0,0.2618701553438409,-0.89,0.204,3.242650563588841,395.05524117893
2021-06-08 13:30:00,0.0,0.262467645108964,-0.83,0.204,3.1549172035312663,384.3666014265716
2021-06-08 14:00:00,0.0,0.1415669353798936,-0.82,0.204,3.2972094890580377,401.70220761488224
2021-06-08 14:30:00,0.0,0.14191524296927,-0.83,0.204,3.11758408960085,379.818272200675
2021-06-08 15:00:00,0.0,0.1865882455928975,-0.83,0.204,3.074334407587639,374.5491217869681
2021-06-08 15:30:00,0.0,0.1871845648969428,-0.92,0.204,3.3167837507329745,404.0869587668328
2021-06-08 16:00:00,0.0,0.185914859785484,-0.85,0.203,3.395697046065726,413.7010415391069
2021-06-08 16:30:00,0.0,0.1868175212887668,-0.82,0.203,3.4894931736491324,425.1283140982264
2021-06-08 17:00:00,0.0,0.0232818993630386,-0.79,0.203,3.207077807654404,390.7213780630953
2021-06-08 17:30:00,0.0,0.023278301631035,-0.74,0.203,3.4366519154335666,418.69061271808
2021-06-08 18:00:00,0.0,0.0543892832610965,-0.75,0.203,2.6074609763090546,317.6694820055962
2021-06-08 18:30:00,0.0,0.0544065889906509,-0.79,0.203,2.797285632948702,340.79600274531043
2021-06-08 19:00:00,0.0,0.089216316093524,-0.83,0.203,2.5010809637706566,304.7091026227923
2021-06-08 19:30:00,0.0,0.0890217869403511,-0.77,0.203,3.6118686230917776,440.0374329643794
2021-06-08 20:00:00,0.0,0.0127369415285542,-0.76,0.203,2.6594851219979088,324.0076337796472
2021-06-08 20:30:00,0.0,0.0127353547644566,-0.73,0.203,2.6092343477674502,317.8855335583176
2021-06-08 21:00:00,0.0,1.4672527541147876e-07,-0.72,0.203,2.1396799026123805,260.67926327427244
2021-06-08 21:30:00,0.0,1.468949151790237e-07,-0.64,0.203,1.828168402393024,222.7275171838872
2021-06-08 22:00:00,0.0,1.5250009893210836e-07,-0.57,0.203,1.8747638996341391,228.4042914891851
2021-06-08 22:30:00,0.0,9.305991629824456e-05,-0.49,0.203,1.742065344477333,212.23749871162863
2021-06-08 23:00:00,0.0,0.0001190495745339,-0.42,0.204,1.3205310283061924,160.88156699018003
2021-06-08 23:30:00,0.0,0.0002799334219099,-0.38,0.204,1.2775007225006079,155.63914339113083
2021-06-09 00:00:00,0.0,0.0005564509779019,-0.35,0.205,1.2238608882204696,149.104150719924
2021-06-09 00:30:00,0.0,0.0005719891117547,-0.38,0.205,0.9580163611873926,116.7160559549688
2021-06-09 01:00:00,0.0,0.0006054848008383,-0.33,0.206,0.5329060076862754,64.9244521615054
2021-06-09 01:30:00,0.0,0.0002826059519409,-0.38,0.206,0.011811572357732,1.4390152361412052
2021-06-09 02:00:00,0.0,0.0002937823396369,-0.36,0.206,0.323487027611777,39.41073612630862
2021-06-09 02:30:00,0.0,0.0006162735554792,-0.35,0.206,0.1387582629044,16.90505280858804
2021-06-09 03:00:00,0.0,0.0003196740265908,-0.35,0.206,0.2219859439775532,27.044761350826956
2021-06-09 03:30:00,0.0,0.0003348359830518,-0.34,0.206,0.07971944993574084,9.71229736396877
2021-06-09 04:00:00,0.0,7.334833464508789e-07,-0.33,0.207,-0.1790040280199513,-21.808233133562045
2021-06-09 04:30:00,0.0,7.136667408330901e-07,-0.32,0.207,-0.2381070664807566,-29.008813231745453
2021-06-09 05:00:00,0.0,0.0003607755104859,-0.33,0.207,0.1594194295185584,19.422222636088872
2021-06-09 05:30:00,0.0,7.861653574072823e-07,-0.36,0.207,0.3335177277025942,40.63278597900244
2021-06-09 06:00:00,0.0,7.377168998019984e-07,-0.41,0.208,0.4715644409716928,57.45115001022385
2021-06-09 06:30:00,0.0,6.651118145907029e-07,-0.48,0.208,0.43086260447733854,52.49240606992509
2021-06-09 07:00:00,0.0,0.0002967870319549,-0.53,0.207,-0.05138573179762595,-6.26037319482228
2021-06-09 07:30:00,0.0,0.000258554568138,-0.64,0.207,0.7127651476838629,86.83686441086651
2021-06-09 08:00:00,0.0,0.071373992128035,-0.68,0.207,0.6844626610237945,83.38874520276967
2021-06-09 08:30:00,0.0,0.071446671781107,-0.75,0.207,0.822427983874173,100.19719336089076
2021-06-09 09:00:00,0.0,0.1500520054235859,-0.78,0.206,1.416025869324114,172.51579544306804
2021-06-09 09:30:00,0.0,0.1500312060436789,-0.76,0.206,1.3500042479860102,164.4723177296132
2021-06-09 10:00:00,0.0,0.1317528496445069,-0.77,0.205,2.0393583168312146,248.4569878582105
2021-06-09 10:30:00,0.0,0.1317648691974051,-0.81,0.205,2.0611908626771687,251.1168679456836
2021-06-09 11:00:00,0.0,0.2815664155872714,-0.91,0.205,2.7582436734527085,336.03948321835986
2021-06-09 11:30:00,0.0,0.2812359180116724,-1.04,0.205,4.95247878211395,603.365259788023
2021-06-09 12:00:00,0.0,0.201362219003245,-0.97,0.203,5.446597517997346,663.564221269521
2021-06-09 12:30:00,0.0,0.2009958500828174,-0.99,0.203,4.784932187227503,582.9528967678407
2021-06-09 13:00:00,0.0,0.1736758426640099,-1.0,0.203,4.338237693569198,528.5316763912076
2021-06-09 13:30:00,0.0,0.1736652222922819,-0.93,0.203,4.3579599414643395,530.9344568468922
2021-06-09 14:00:00,0.0,0.2256534795974028,-0.94,0.202,3.7319649544308864,454.6688846769458
2021-06-09 14:30:00,0.0,0.2270631439934354,-0.94,0.202,3.481179900359887,424.1155000068325
2021-06-09 15:00:00,0.0,0.6217852967725723,-1.14,0.201,4.082740110065598,497.4041597216541
2021-06-09 15:30:00,0.0,0.620716873050371,-1.19,0.201,4.820940405605746,587.3398126926008
2021-06-09 16:00:00,0.0,0.3133361906008568,-1.09,0.199,5.085395546068243,619.5586371535354
2021-06-09 16:30:00,0.0,0.3128048905867448,-1.06,0.199,5.288435052716845,644.2951357971448
2021-06-09 17:00:00,0.0,0.254539944217502,-1.05,0.199,5.00478190528847,609.7373996578375
2021-06-09 17:30:00,0.0,0.2544989421396902,-1.02,0.199,4.90741202578458,597.8747334603427
2021-06-09 18:00:00,0.0,0.2001999520423778,-1.0,0.199,5.128738202989517,624.8391147898363
2021-06-09 18:30:00,0.0,0.2003117794137058,-1.04,0.199,5.57236212085579,678.8862439604355
